Frame,Timestamp,Record Type,sport,exercise,camera_view,input_mode,source_file,Pose,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Trunk Lean Angle,Athlete Depth (m),Center Depth (m),Barbell Detected,Barbell X (px),Barbell Y (px),Barbell Raw Horizontal Displacement (px),Barbell Raw Vertical Displacement (px),Barbell Raw Vertical Velocity (px/s),Barbell Raw Horizontal Velocity (px/s),Barbell Raw Max Height (px),Barbell X (m),Barbell Y (m),Barbell Z Depth (m),Barbell Raw Horizontal Displacement (m),Barbell Raw Vertical Displacement (m),Barbell Raw Vertical Velocity (m/s),Barbell Raw Horizontal Velocity (m/s),Barbell Raw Max Height (m),Barbell Horizontal Displacement (px),Barbell Vertical Displacement (px),Barbell Vertical Velocity (px/s),Barbell Horizontal Velocity (px/s),Barbell Max Height (px),Barbell Horizontal Displacement (m),Barbell Vertical Displacement (m),Barbell Vertical Velocity (m/s),Barbell Horizontal Velocity (m/s),Barbell Max Height (m),Barbell Above Head,Athlete Head Y (px),Barbell Head Clearance (px),Phase,Exercise,Camera View,Time (s)
779,2026-07-03T13:44:45.401,,,,,,,Detected,,124.07,,121.82,,111.28,,152.01,,141.47,22.2,3.899,7.749,True,237.0,118.0,35.0,305.0,0.0,0.0,305.0,-0.4772,-0.6592,3.291,0.1692,1.5989,0.0895,-0.0648,1.5989,7.0,291.0,0.0,0.0,291.0,0.0292,1.5355,0.0895,-0.0648,1.5355,True,192.81,74.81,Overhead Squat Phase,Snatch,Side View,67.7242
780,2026-07-03T13:44:45.481,,,,,,,Detected,,126.05,,123.42,,111.6,,153.37,,145.53,21.92,3.899,7.749,True,236.0,115.0,34.0,308.0,38.27,-12.76,308.0,-0.4826,-0.6752,3.291,0.1638,1.6149,0.2038,-0.068,1.6149,6.0,294.0,38.27,-12.76,294.0,0.0238,1.5514,0.2038,-0.068,1.5514,True,195.36,80.36,Overhead Squat Phase,Snatch,Side View,67.8037
781,2026-07-03T13:44:45.571,,,,,,,Detected,,124.71,,122.96,,110.51,,152.94,,151.91,22.33,3.924,7.376,True,236.0,114.0,34.0,309.0,10.81,0.0,309.0,-0.4826,-0.6805,3.291,0.1638,1.6202,0.0576,0.0,1.6202,6.0,295.0,10.81,0.0,295.0,0.0238,1.5568,0.0576,0.0,1.5568,True,199.55,85.55,Overhead Squat Phase,Snatch,Side View,67.8941
782,2026-07-03T13:44:45.651,,,,,,,Detected,,129.88,,128.15,,111.95,,169.53,,99.46,21.06,3.924,7.376,True,237.0,111.0,35.0,312.0,37.97,12.66,312.0,-0.4748,-0.6929,3.274,0.1716,1.6326,0.1566,0.0986,1.6326,7.0,298.0,37.97,12.66,298.0,0.0316,1.5691,0.1566,0.0986,1.5691,True,190.3,79.3,Overhead Squat Phase,Snatch,Side View,67.9743
783,2026-07-03T13:44:45.731,,,,,,,Detected,,131.41,,129.5,,111.05,,176.57,,17.94,19.98,3.899,7.376,True,237.0,111.0,35.0,312.0,0.0,0.0,312.0,-0.4748,-0.6929,3.274,0.1716,1.6326,-0.0,0.0,1.6326,7.0,298.0,0.0,0.0,298.0,0.0316,1.5691,-0.0,0.0,1.5691,True,189.28,78.28,Overhead Squat Phase,Snatch,Side View,68.0539
784,2026-07-03T13:44:45.811,,,,,,,Detected,,132.21,,131.28,,110.49,,163.61,,132.6,20.38,3.899,7.376,True,236.0,108.0,34.0,315.0,38.52,-12.84,315.0,-0.4801,-0.7088,3.274,0.1663,1.6484,0.204,-0.0681,1.6484,6.0,301.0,38.52,-12.84,301.0,0.0263,1.585,0.204,-0.0681,1.585,True,191.13,83.13,Overhead Squat Phase,Snatch,Side View,68.1343
785,2026-07-03T13:44:45.906,,,,,,,Detected,,133.05,,132.51,,109.18,,159.09,,133.67,20.7,3.924,7.466,True,237.0,108.0,35.0,315.0,0.0,10.3,315.0,-0.4772,-0.7125,3.291,0.1692,1.6521,0.0379,0.0292,1.6521,7.0,301.0,0.0,10.3,301.0,0.0292,1.5887,0.0379,0.0292,1.5887,True,193.02,85.02,Overhead Squat Phase,Snatch,Side View,68.2294
786,2026-07-03T13:44:45.998,,,,,,,Detected,,135.65,,135.75,,108.79,,158.39,,135.12,20.22,3.95,7.466,True,236.0,105.0,34.0,318.0,32.69,-10.9,318.0,-0.4801,-0.7247,3.274,0.1663,1.6643,0.1331,-0.0309,1.6643,6.0,304.0,32.69,-10.9,304.0,0.0263,1.6009,0.1331,-0.0309,1.6009,True,193.99,88.99,Overhead Squat Phase,Snatch,Side View,68.3207
787,2026-07-03T13:44:46.090,,,,,,,Detected,,136.03,,136.13,,108.79,,164.98,,157.43,19.72,3.899,7.288,True,236.0,105.0,34.0,318.0,0.0,0.0,318.0,-0.4826,-0.7285,3.291,0.1638,1.6681,0.0407,-0.027,1.6681,6.0,304.0,0.0,0.0,304.0,0.0238,1.6047,0.0407,-0.027,1.6047,True,193.44,88.44,Overhead Squat Phase,Snatch,Side View,68.4125
788,2026-07-03T13:44:46.170,,,,,,,Detected,,138.33,,137.67,,108.79,,167.33,,174.43,19.13,3.924,7.288,True,236.0,102.0,34.0,321.0,37.56,0.0,321.0,-0.4801,-0.7406,3.274,0.1663,1.6802,0.1519,0.0312,1.6802,6.0,307.0,37.56,0.0,307.0,0.0263,1.6168,0.1519,0.0312,1.6168,True,193.84,91.84,Overhead Squat Phase,Snatch,Side View,68.4934
789,2026-07-03T13:44:46.261,,,,,,,Detected,,140.85,,140.32,,109.5,,168.03,,153.73,18.93,3.899,7.652,True,236.0,102.0,34.0,321.0,0.0,0.0,321.0,-0.4801,-0.7406,3.274,0.1663,1.6802,-0.0,0.0,1.6802,6.0,307.0,0.0,0.0,307.0,0.0263,1.6168,-0.0,0.0,1.6168,True,193.28,91.28,Overhead Squat Phase,Snatch,Side View,68.5844
790,2026-07-03T13:44:46.340,,,,,,,Detected,,141.03,,140.32,,109.5,,161.11,,164.57,18.14,3.899,7.652,True,237.0,101.0,35.0,322.0,12.79,12.79,322.0,-0.4748,-0.7459,3.274,0.1716,1.6855,0.0678,0.0678,1.6855,7.0,308.0,12.79,12.79,308.0,0.0316,1.6221,0.0678,0.0678,1.6221,True,190.73,89.73,Overhead Squat Phase,Snatch,Side View,68.6631
791,2026-07-03T13:44:46.418,,,,,,,Detected,,142.72,,141.93,,109.98,,170.2,,52.13,17.85,3.875,7.118,True,237.0,101.0,35.0,322.0,0.0,0.0,322.0,-0.4748,-0.7459,3.274,0.1716,1.6855,-0.0,0.0,1.6855,7.0,308.0,0.0,0.0,308.0,0.0316,1.6221,-0.0,0.0,1.6221,True,189.24,88.24,Overhead Squat Phase,Snatch,Side View,68.7405
792,2026-07-03T13:44:46.498,,,,,,,Detected,,143.82,,143.76,,109.48,,160.47,,150.83,17.76,3.875,7.118,True,237.0,99.0,35.0,324.0,25.51,0.0,324.0,-0.4722,-0.7523,3.256,0.1742,1.692,0.0821,0.0333,1.692,7.0,310.0,25.51,0.0,310.0,0.0342,1.6286,0.0821,0.0333,1.6286,True,186.95,87.95,Overhead Squat Phase,Snatch,Side View,68.8206
793,2026-07-03T13:44:46.592,,,,,,,Detected,,144.53,,145.24,,110.42,,158.16,,143.96,17.66,3.875,7.558,True,237.0,99.0,35.0,324.0,0.0,0.0,324.0,-0.4748,-0.7565,3.274,0.1716,1.6961,0.0439,-0.0276,1.6961,7.0,310.0,0.0,0.0,310.0,0.0316,1.6327,0.0439,-0.0276,1.6327,True,186.87,87.87,Overhead Squat Phase,Snatch,Side View,68.9148
794,2026-07-03T13:44:46.668,,,,,,,Detected,,146.03,,147.07,,109.99,,159.74,,46.29,17.08,3.875,7.558,True,237.0,97.0,35.0,326.0,25.82,0.0,326.0,-0.4748,-0.7671,3.274,0.1716,1.7067,0.1368,0.0,1.7067,7.0,312.0,25.82,0.0,312.0,0.0316,1.6433,0.1368,0.0,1.6433,True,185.65,88.65,Overhead Squat Phase,Snatch,Side View,68.9906
795,2026-07-03T13:44:46.751,,,,,,,Detected,,146.03,,147.07,,109.99,,159.65,,36.61,16.88,3.924,7.749,True,237.0,97.0,35.0,326.0,0.0,0.0,326.0,-0.4799,-0.7753,3.309,0.1666,1.7149,0.1008,-0.0624,1.7149,7.0,312.0,0.0,0.0,312.0,0.0266,1.6515,0.1008,-0.0624,1.6515,True,185.85,88.85,Overhead Squat Phase,Snatch,Side View,69.0737
796,2026-07-03T13:44:46.841,,,,,,,Detected,,147.6,,148.63,,112.28,,161.78,,21.36,16.03,3.924,7.749,True,237.0,94.0,35.0,329.0,32.72,0.0,329.0,-0.4748,-0.783,3.274,0.1716,1.7226,0.0839,0.0554,1.7226,7.0,315.0,32.72,0.0,315.0,0.0316,1.6592,0.0839,0.0554,1.6592,True,183.15,89.15,Overhead Squat Phase,Snatch,Side View,69.1652
797,2026-07-03T13:44:46.925,,,,,,,Detected,,148.17,,148.63,,110.72,,163.68,,25.29,15.74,3.95,7.849,True,238.0,95.0,36.0,328.0,-12.38,12.38,329.0,-0.4719,-0.7817,3.291,0.1745,1.7213,-0.0156,0.0355,1.7226,8.0,314.0,-12.38,12.38,315.0,0.0345,1.6579,-0.0156,0.0355,1.6592,True,181.35,86.35,Overhead Squat Phase,Snatch,Side View,69.2475
798,2026-07-03T13:44:47.017,,,,,,,Detected,,150.16,,151.79,,111.11,,163.98,,20.53,14.91,3.95,7.849,True,238.0,94.0,36.0,329.0,10.6,0.0,329.0,-0.4719,-0.787,3.291,0.1745,1.7267,0.0564,0.0,1.7267,8.0,315.0,10.6,0.0,315.0,0.0345,1.6633,0.0564,0.0,1.6633,True,180.86,86.86,Overhead Squat Phase,Snatch,Side View,69.3399
799,2026-07-03T13:44:47.096,,,,,,,Detected,,150.23,,152.02,,111.11,,162.62,,175.36,15.36,3.85,7.376,True,238.0,94.0,36.0,329.0,0.0,0.0,329.0,-0.4669,-0.7787,3.256,0.1795,1.7183,-0.1064,0.0638,1.7267,8.0,315.0,0.0,0.0,315.0,0.0395,1.6549,-0.1064,0.0638,1.6633,True,180.03,86.03,Overhead Squat Phase,Snatch,Side View,69.419
800,2026-07-03T13:44:47.176,,,,,,,Detected,,154.37,,155.48,,110.26,,163.98,,155.98,14.7,3.875,7.376,True,237.0,92.0,35.0,331.0,25.62,-12.81,331.0,-0.4722,-0.7892,3.256,0.1742,1.7288,0.135,-0.0675,1.7288,7.0,317.0,25.62,-12.81,317.0,0.0342,1.6654,0.135,-0.0675,1.6654,True,179.99,87.99,Overhead Squat Phase,Snatch,Side View,69.4985
801,2026-07-03T13:44:47.255,,,,,,,Detected,,154.41,,155.66,,110.26,,163.85,,173.08,14.7,3.875,7.749,True,238.0,91.0,36.0,332.0,12.54,12.54,332.0,-0.4695,-0.7989,3.274,0.1769,1.7385,0.1211,0.0337,1.7385,8.0,318.0,12.54,12.54,318.0,0.0369,1.6751,0.1211,0.0337,1.6751,True,180.28,89.28,Overhead Squat Phase,Snatch,Side View,69.578
802,2026-07-03T13:44:47.357,,,,,,,Detected,,155.57,,157.57,,111.01,,163.79,,161.57,14.56,3.875,7.749,True,238.0,90.0,36.0,333.0,9.84,0.0,333.0,-0.4695,-0.8042,3.274,0.1769,1.7438,0.0521,0.0,1.7438,8.0,319.0,9.84,0.0,319.0,0.0369,1.6804,0.0521,0.0,1.6804,True,180.03,90.03,Overhead Squat Phase,Snatch,Side View,69.6796
803,2026-07-03T13:44:47.444,,,,,,,Detected,,156.82,,158.38,,111.01,,164.22,,164.17,14.34,3.826,7.749,True,238.0,90.0,36.0,333.0,0.0,0.0,333.0,-0.4695,-0.8042,3.274,0.1769,1.7438,-0.0,0.0,1.7438,8.0,319.0,0.0,0.0,319.0,0.0369,1.6804,-0.0,0.0,1.6804,True,179.97,89.97,Overhead Squat Phase,Snatch,Side View,69.7671
804,2026-07-03T13:44:47.537,,,,,,,Detected,,157.5,,159.95,,113.36,,164.09,,170.71,14.34,3.826,7.749,True,238.0,89.0,36.0,334.0,10.8,0.0,334.0,-0.4695,-0.8095,3.274,0.1769,1.7491,0.0572,0.0,1.7491,8.0,320.0,10.8,0.0,320.0,0.0369,1.6857,0.0572,0.0,1.6857,True,178.52,89.52,Overhead Squat Phase,Snatch,Side View,69.8597
805,2026-07-03T13:44:47.617,,,,,,,Detected,,158.46,,161.54,,114.12,,164.16,,169.42,14.34,3.924,7.652,True,239.0,88.0,37.0,335.0,12.52,12.52,335.0,-0.4691,-0.8235,3.309,0.1773,1.7631,0.1753,0.0042,1.7631,9.0,321.0,12.52,12.52,321.0,0.0373,1.6997,0.1753,0.0042,1.6997,True,177.9,89.9,Overhead Squat Phase,Snatch,Side View,69.94
806,2026-07-03T13:44:47.709,,,,,,,Detected,,159.87,,162.36,,116.77,,164.74,,167.73,13.66,3.924,7.652,True,239.0,88.0,37.0,335.0,0.0,0.0,335.0,-0.4691,-0.8235,3.309,0.1773,1.7631,-0.0,0.0,1.7631,9.0,321.0,0.0,0.0,321.0,0.0373,1.6997,-0.0,0.0,1.6997,True,177.6,89.6,Overhead Squat Phase,Snatch,Side View,70.0315
807,2026-07-03T13:44:47.791,,,,,,,Detected,,159.87,,162.23,,118.13,,164.74,,174.53,13.66,3.899,7.652,True,239.0,88.0,37.0,335.0,0.0,0.0,335.0,-0.4691,-0.8235,3.309,0.1773,1.7631,-0.0,0.0,1.7631,9.0,321.0,0.0,0.0,321.0,0.0373,1.6997,-0.0,0.0,1.6997,True,176.48,88.48,Overhead Squat Phase,Snatch,Side View,70.1143
808,2026-07-03T13:44:47.885,,,,,,,Detected,,159.87,,163.13,,120.22,,164.8,,173.86,13.06,3.899,7.652,True,239.0,88.0,37.0,335.0,0.0,0.0,335.0,-0.4691,-0.8235,3.309,0.1773,1.7631,-0.0,0.0,1.7631,9.0,321.0,0.0,0.0,321.0,0.0373,1.6997,-0.0,0.0,1.6997,True,176.34,88.34,Overhead Squat Phase,Snatch,Side View,70.2083
809,2026-07-03T13:44:47.976,,,,,,,Detected,,160.45,,162.36,,116.77,,166.72,,172.53,12.76,3.95,7.652,True,239.0,88.0,37.0,335.0,0.0,0.0,335.0,-0.4691,-0.8235,3.309,0.1773,1.7631,-0.0,0.0,1.7631,9.0,321.0,0.0,0.0,321.0,0.0373,1.6997,-0.0,0.0,1.6997,True,175.81,87.81,Overhead Squat Phase,Snatch,Side View,70.2985
810,2026-07-03T13:44:48.057,,,,,,,Detected,,161.28,,163.96,,117.9,,165.44,,177.35,12.76,3.95,7.652,True,239.0,87.0,37.0,336.0,12.26,0.0,336.0,-0.4691,-0.8288,3.309,0.1773,1.7685,0.0657,0.0,1.7685,9.0,322.0,12.26,0.0,322.0,0.0373,1.7051,0.0657,0.0,1.7051,True,176.11,89.11,Overhead Squat Phase,Snatch,Side View,70.3798
811,2026-07-03T13:44:48.136,,,,,,,Detected,,161.28,,163.96,,116.82,,165.5,,175.36,12.76,3.95,8.055,True,239.0,87.0,37.0,336.0,0.0,0.0,336.0,-0.4666,-0.8243,3.291,0.1798,1.7639,-0.058,0.0329,1.7685,9.0,322.0,0.0,0.0,322.0,0.0398,1.7005,-0.058,0.0329,1.7051,True,176.32,89.32,Overhead Squat Phase,Snatch,Side View,70.4586
812,2026-07-03T13:44:48.216,,,,,,,Detected,,161.28,,163.96,,116.82,,165.5,,161.93,12.46,3.95,8.055,True,239.0,87.0,37.0,336.0,0.0,0.0,336.0,-0.4666,-0.8243,3.291,0.1798,1.7639,-0.0,0.0,1.7685,9.0,322.0,0.0,0.0,322.0,0.0398,1.7005,-0.0,0.0,1.7051,True,176.4,89.4,Overhead Squat Phase,Snatch,Side View,70.5389
813,2026-07-03T13:44:48.308,,,,,,,Detected,,160.7,,164.08,,115.48,,163.75,,149.96,13.06,3.95,7.202,True,239.0,87.0,37.0,336.0,0.0,0.0,336.0,-0.4691,-0.8288,3.309,0.1773,1.7685,0.0483,-0.0273,1.7685,9.0,322.0,0.0,0.0,322.0,0.0373,1.7051,0.0483,-0.0273,1.7051,True,176.43,89.43,Overhead Squat Phase,Snatch,Side View,70.6313
814,2026-07-03T13:44:48.405,,,,,,,Detected,,161.28,,164.08,,116.95,,165.55,,92.44,12.7,3.924,7.202,True,239.0,87.0,37.0,336.0,0.0,0.0,336.0,-0.4691,-0.8288,3.309,0.1773,1.7685,-0.0,0.0,1.7685,9.0,322.0,0.0,0.0,322.0,0.0373,1.7051,-0.0,0.0,1.7051,True,175.2,88.2,Overhead Squat Phase,Snatch,Side View,70.7277
815,2026-07-03T13:44:48.498,,,,,,,Detected,,161.5,,164.18,,116.95,,164.54,,3.58,12.63,3.875,8.055,True,238.0,86.0,36.0,337.0,10.74,-10.74,337.0,-0.4719,-0.8296,3.291,0.1745,1.7693,0.0088,-0.0298,1.7693,8.0,323.0,10.74,-10.74,323.0,0.0345,1.7059,0.0088,-0.0298,1.7059,True,173.79,87.79,Overhead Squat Phase,Snatch,Side View,70.8209
816,2026-07-03T13:44:48.588,,,,,,,Detected,,161.78,,165.67,,116.24,,162.8,,175.14,12.5,3.875,8.055,True,239.0,86.0,37.0,337.0,0.0,10.94,337.0,-0.4691,-0.8342,3.309,0.1773,1.7738,0.0496,0.0304,1.7738,9.0,323.0,0.0,10.94,323.0,0.0373,1.7104,0.0496,0.0304,1.7104,True,172.7,86.7,Overhead Squat Phase,Snatch,Side View,70.9113
817,2026-07-03T13:44:48.665,,,,,,,Detected,,163.19,,165.75,,114.48,,163.37,,175.14,12.2,3.899,7.288,True,239.0,86.0,37.0,337.0,0.0,0.0,337.0,-0.4691,-0.8342,3.309,0.1773,1.7738,-0.0,0.0,1.7738,9.0,323.0,0.0,0.0,323.0,0.0373,1.7104,-0.0,0.0,1.7104,True,172.35,86.35,Overhead Squat Phase,Snatch,Side View,70.9876
818,2026-07-03T13:44:48.746,,,,,,,Detected,,163.76,,165.87,,113.11,,165.15,,176.35,11.61,3.899,7.288,True,240.0,86.0,38.0,337.0,0.0,12.64,337.0,-0.4638,-0.8342,3.309,0.1826,1.7738,-0.0,0.0677,1.7738,10.0,323.0,0.0,12.64,323.0,0.0426,1.7104,-0.0,0.0677,1.7104,True,172.63,86.63,Overhead Squat Phase,Snatch,Side View,71.0687
819,2026-07-03T13:44:48.836,,,,,,,Detected,,163.76,,165.75,,114.48,,165.15,,166.89,11.55,3.826,7.652,True,240.0,86.0,38.0,337.0,0.0,0.0,337.0,-0.4638,-0.8342,3.309,0.1826,1.7738,-0.0,0.0,1.7738,10.0,323.0,0.0,0.0,323.0,0.0426,1.7104,-0.0,0.0,1.7104,True,172.68,86.68,Overhead Squat Phase,Snatch,Side View,71.1585
820,2026-07-03T13:44:48.918,,,,,,,Detected,,163.76,,165.75,,115.48,,165.15,,157.91,11.84,3.826,7.652,True,239.0,86.0,37.0,337.0,0.0,-12.4,337.0,-0.4666,-0.8296,3.291,0.1798,1.7693,-0.0563,-0.0348,1.7738,9.0,323.0,0.0,-12.4,323.0,0.0398,1.7059,-0.0563,-0.0348,1.7104,True,171.34,85.34,Overhead Squat Phase,Snatch,Side View,71.2411
821,2026-07-03T13:44:49.010,,,,,,,Detected,,163.76,,165.87,,114.09,,165.15,,142.66,11.55,3.924,7.652,True,240.0,87.0,38.0,336.0,-11.01,11.01,337.0,-0.4638,-0.8288,3.309,0.1826,1.7685,-0.009,0.0309,1.7738,10.0,322.0,-11.01,11.01,323.0,0.0426,1.7051,-0.009,0.0309,1.7104,True,170.56,83.56,Overhead Squat Phase,Snatch,Side View,71.3328
822,2026-07-03T13:44:49.088,,,,,,,Detected,,163.8,,165.67,,115.0,,165.19,,139.4,11.43,3.924,7.652,True,239.0,87.0,37.0,336.0,0.0,-12.56,337.0,-0.4691,-0.8288,3.309,0.1773,1.7685,-0.0,-0.0673,1.7738,9.0,322.0,0.0,-12.56,323.0,0.0373,1.7051,-0.0,-0.0673,1.7104,True,171.07,84.07,Overhead Squat Phase,Snatch,Side View,71.4113
823,2026-07-03T13:44:49.176,,,,,,,Detected,,163.8,,165.55,,116.42,,165.19,,131.27,11.72,3.95,7.749,True,240.0,87.0,38.0,336.0,0.0,12.01,337.0,-0.4638,-0.8288,3.309,0.1826,1.7685,-0.0,0.0643,1.7738,10.0,322.0,0.0,12.01,323.0,0.0426,1.7051,-0.0,0.0643,1.7104,True,171.17,84.17,Overhead Squat Phase,Snatch,Side View,71.4985
824,2026-07-03T13:44:49.265,,,,,,,Detected,,163.83,,165.47,,116.42,,164.06,,99.07,11.37,3.95,7.749,True,239.0,87.0,37.0,336.0,0.0,-11.12,337.0,-0.4691,-0.8288,3.309,0.1773,1.7685,-0.0,-0.0596,1.7738,9.0,322.0,0.0,-11.12,323.0,0.0373,1.7051,-0.0,-0.0596,1.7104,True,170.18,83.18,Overhead Squat Phase,Snatch,Side View,71.588
825,2026-07-03T13:44:49.357,,,,,,,Detected,,163.83,,165.47,,116.42,,162.82,,122.46,11.37,3.924,7.652,True,240.0,88.0,38.0,335.0,-10.87,10.87,337.0,-0.4688,-0.8324,3.345,0.1776,1.7721,0.0392,0.0034,1.7738,10.0,321.0,-10.87,10.87,323.0,0.0376,1.7087,0.0392,0.0034,1.7104,True,169.72,81.72,Overhead Squat Phase,Snatch,Side View,71.6802
826,2026-07-03T13:44:49.455,,,,,,,Detected,,163.72,,165.59,,115.0,,162.58,,163.65,11.19,3.924,7.652,True,240.0,88.0,38.0,335.0,0.0,0.0,337.0,-0.4688,-0.8324,3.345,0.1776,1.7721,-0.0,0.0,1.7738,10.0,321.0,0.0,0.0,323.0,0.0376,1.7087,-0.0,0.0,1.7104,True,171.98,83.98,Overhead Squat Phase,Snatch,Side View,71.7779
827,2026-07-03T13:44:49.544,,,,,,,Detected,,163.72,,165.59,,113.41,,162.43,,164.99,11.19,3.975,7.749,True,240.0,88.0,38.0,335.0,0.0,0.0,337.0,-0.4688,-0.8324,3.345,0.1776,1.7721,-0.0,0.0,1.7738,10.0,321.0,0.0,0.0,323.0,0.0376,1.7087,-0.0,0.0,1.7104,True,173.31,85.31,Overhead Squat Phase,Snatch,Side View,71.8672
828,2026-07-03T13:44:49.638,,,,,,,Detected,,164.29,,165.47,,114.88,,164.29,,168.47,10.9,3.975,7.749,True,240.0,88.0,38.0,335.0,0.0,0.0,337.0,-0.4688,-0.8324,3.345,0.1776,1.7721,-0.0,0.0,1.7738,10.0,321.0,0.0,0.0,323.0,0.0376,1.7087,-0.0,0.0,1.7104,True,173.14,85.14,Overhead Squat Phase,Snatch,Side View,71.9606
829,2026-07-03T13:44:49.727,,,,,,,Detected,,164.11,,165.52,,115.0,,164.3,,168.21,10.95,3.95,7.466,True,240.0,88.0,38.0,335.0,0.0,0.0,337.0,-0.4688,-0.8324,3.345,0.1776,1.7721,-0.0,0.0,1.7738,10.0,321.0,0.0,0.0,323.0,0.0376,1.7087,-0.0,0.0,1.7104,True,172.36,84.36,Overhead Squat Phase,Snatch,Side View,72.05
830,2026-07-03T13:44:49.811,,,,,,,Detected,,164.11,,165.52,,116.1,,163.18,,161.7,10.71,3.95,7.466,True,240.0,88.0,38.0,335.0,0.0,0.0,337.0,-0.4688,-0.8324,3.345,0.1776,1.7721,-0.0,0.0,1.7738,10.0,321.0,0.0,0.0,323.0,0.0376,1.7087,-0.0,0.0,1.7104,True,171.88,83.88,Overhead Squat Phase,Snatch,Side View,72.1334
831,2026-07-03T13:44:49.900,,,,,,,Detected,,165.63,,166.33,,115.98,,162.68,,155.62,10.36,3.924,7.749,True,240.0,89.0,38.0,334.0,-10.87,0.0,337.0,-0.4688,-0.827,3.345,0.1776,1.7666,-0.0588,0.0,1.7738,10.0,320.0,-10.87,0.0,323.0,0.0376,1.7032,-0.0588,0.0,1.7104,True,171.25,82.25,Overhead Squat Phase,Snatch,Side View,72.2233
832,2026-07-03T13:44:49.998,,,,,,,Detected,,165.63,,166.33,,117.53,,162.68,,156.78,10.3,3.924,7.749,True,241.0,90.0,39.0,333.0,-10.31,10.31,337.0,-0.4634,-0.8216,3.345,0.183,1.7612,-0.0558,0.0559,1.7738,11.0,319.0,-10.31,10.31,323.0,0.043,1.6978,-0.0558,0.0559,1.7104,True,168.61,78.61,Overhead Squat Phase,Snatch,Side View,72.3205
833,2026-07-03T13:44:50.088,,,,,,,Detected,,165.63,,166.46,,116.1,,169.96,,172.41,10.3,3.924,7.466,True,240.0,89.0,38.0,334.0,10.93,-10.93,337.0,-0.4688,-0.827,3.345,0.1776,1.7666,0.0591,-0.0592,1.7738,10.0,320.0,10.93,-10.93,323.0,0.0376,1.7032,0.0591,-0.0592,1.7104,True,166.5,77.5,Overhead Squat Phase,Snatch,Side View,72.4106
834,2026-07-03T13:44:50.180,,,,,,,Detected,,165.69,,166.52,,116.1,,169.96,,168.69,9.66,3.924,7.466,True,241.0,89.0,39.0,334.0,0.0,10.9,337.0,-0.4634,-0.827,3.345,0.183,1.7666,-0.0,0.059,1.7738,11.0,320.0,0.0,10.9,323.0,0.043,1.7032,-0.0,0.059,1.7104,True,164.58,75.58,Overhead Squat Phase,Snatch,Side View,72.5033
835,2026-07-03T13:44:50.274,,,,,,,Detected,,165.69,,166.52,,117.66,,171.26,,160.26,9.66,3.899,7.376,True,241.0,90.0,39.0,333.0,-10.54,0.0,337.0,-0.466,-0.8263,3.364,0.1804,1.7659,-0.0079,-0.0278,1.7738,11.0,319.0,-10.54,0.0,323.0,0.0404,1.7025,-0.0079,-0.0278,1.7104,True,161.7,71.7,Overhead Squat Phase,Snatch,Side View,72.5968
836,2026-07-03T13:44:50.369,,,,,,,Detected,,166.27,,166.52,,117.66,,164.47,,117.62,9.07,3.899,7.376,True,241.0,90.0,39.0,333.0,0.0,0.0,337.0,-0.466,-0.8263,3.364,0.1804,1.7659,-0.0,0.0,1.7738,11.0,319.0,0.0,0.0,323.0,0.0404,1.7025,-0.0,0.0,1.7104,True,163.01,73.01,Overhead Squat Phase,Snatch,Side View,72.6918
837,2026-07-03T13:44:50.464,,,,,,,Detected,,166.27,,166.52,,117.66,,163.26,,114.73,9.07,3.95,7.558,True,240.0,90.0,38.0,333.0,0.0,-10.57,337.0,-0.4688,-0.8216,3.345,0.1776,1.7612,-0.0493,-0.0294,1.7738,10.0,319.0,0.0,-10.57,323.0,0.0376,1.6978,-0.0493,-0.0294,1.7104,True,163.5,73.5,Overhead Squat Phase,Snatch,Side View,72.7871
838,2026-07-03T13:44:50.557,,,,,,,Detected,,166.76,,166.52,,116.54,,169.83,,147.84,8.82,3.95,7.558,True,241.0,90.0,39.0,333.0,0.0,10.74,337.0,-0.4634,-0.8216,3.345,0.183,1.7612,-0.0,0.0582,1.7738,11.0,319.0,0.0,10.74,323.0,0.043,1.6978,-0.0,0.0582,1.7104,True,163.98,73.98,Overhead Squat Phase,Snatch,Side View,72.8802
839,2026-07-03T13:44:50.650,,,,,,,Detected,,166.76,,166.52,,115.0,,171.03,,161.57,8.82,3.95,7.466,True,241.0,90.0,39.0,333.0,0.0,0.0,337.0,-0.4609,-0.8172,3.327,0.1855,1.7568,-0.0477,0.0269,1.7738,11.0,319.0,0.0,0.0,323.0,0.0455,1.6934,-0.0477,0.0269,1.7104,True,164.37,74.37,Overhead Squat Phase,Snatch,Side View,72.9728
840,2026-07-03T13:44:50.728,,,,,,,Detected,,166.85,,166.4,,116.42,,171.12,,146.31,8.82,3.95,7.466,True,241.0,90.0,39.0,333.0,0.0,0.0,337.0,-0.4609,-0.8172,3.327,0.1855,1.7568,-0.0,0.0,1.7738,11.0,319.0,0.0,0.0,323.0,0.0455,1.6934,-0.0,0.0,1.7104,True,163.7,73.7,Overhead Squat Phase,Snatch,Side View,73.0514
