time_s,sport,exercise,camera_view,phase,pose_status,left_hip_angle_deg,right_hip_angle_deg,left_knee_angle_deg,right_knee_angle_deg,left_ankle_angle_deg,right_ankle_angle_deg,left_shoulder_angle_deg,right_shoulder_angle_deg,left_elbow_angle_deg,right_elbow_angle_deg,trunk_lean_angle_deg,athlete_depth_m,center_depth_m
71.678,Weightlifting,Snatch,Side View,Not Detected,Detected,167.29,175.76,175.65,172.43,147.34,139.15,24.29,27.25,58.23,17.99,0.77,3.899,7.849
71.756,Weightlifting,Snatch,Side View,Not Detected,Detected,168.24,176.58,174.81,171.6,149.68,140.78,24.2,27.65,60.31,26.57,0.76,3.924,7.749
71.832,Weightlifting,Snatch,Side View,Not Detected,Detected,169.09,175.76,173.66,173.27,148.88,141.4,22.87,27.65,61.13,23.84,0.76,3.924,7.749
71.901,Weightlifting,Snatch,Side View,Not Detected,Detected,170.68,175.01,172.66,173.27,149.54,141.4,23.45,26.79,59.81,22.98,1.53,3.875,7.466
71.974,Weightlifting,Snatch,Side View,Not Detected,Detected,171.56,175.01,172.67,173.29,151.8,141.63,23.45,28.0,60.31,19.53,1.53,3.875,7.466
72.037,Weightlifting,Snatch,Side View,Not Detected,Detected,171.56,175.01,172.67,173.29,149.61,140.1,23.45,28.0,60.31,19.53,1.53,3.924,7.376
72.122,Weightlifting,Snatch,Side View,Not Detected,Detected,171.65,173.99,171.97,175.03,149.75,140.78,24.2,28.13,60.31,17.5,1.15,3.924,7.376
72.196,Weightlifting,Snatch,Side View,Not Detected,Detected,172.3,175.56,171.97,174.22,150.56,146.5,24.85,28.57,59.0,16.31,1.16,3.899,7.202
72.269,Weightlifting,Snatch,Side View,Not Detected,Detected,171.56,175.56,173.93,175.1,149.89,141.71,24.29,28.57,60.31,16.31,0.77,3.899,7.202
72.349,Weightlifting,Snatch,Side View,Not Detected,Detected,171.56,174.87,174.03,175.03,148.96,139.9,24.29,27.75,60.77,16.04,1.16,3.85,7.202
72.446,Weightlifting,Snatch,Side View,Not Detected,Detected,173.25,174.05,172.25,176.74,149.89,140.46,23.91,27.75,59.15,16.04,1.16,3.85,7.202
72.518,Weightlifting,Snatch,Side View,Not Detected,Detected,172.5,175.63,172.25,175.93,152.23,141.8,24.66,26.99,59.15,16.04,0.39,3.826,7.376
72.584,Weightlifting,Snatch,Side View,Not Detected,Detected,175.07,175.71,168.93,175.83,149.15,141.83,24.66,26.99,57.74,16.04,0.39,3.826,7.376
72.659,Weightlifting,Snatch,Side View,Not Detected,Detected,175.07,175.58,169.04,175.81,144.81,141.84,24.66,27.11,58.26,13.31,0.39,3.875,7.376
72.722,Weightlifting,Snatch,Side View,Not Detected,Detected,175.81,175.58,168.3,176.69,144.92,139.27,25.15,27.11,59.73,13.31,0.39,3.85,7.376
72.789,Weightlifting,Snatch,Side View,Not Detected,Detected,175.88,175.65,168.34,176.59,142.93,140.99,25.15,27.11,59.73,11.71,0.39,3.875,7.466
72.867,Weightlifting,Snatch,Side View,Not Detected,Detected,178.46,176.43,166.62,177.41,145.03,138.48,25.19,26.34,58.84,11.71,0.39,3.875,7.466
72.944,Weightlifting,Snatch,Side View,Not Detected,Detected,176.85,176.24,168.29,177.48,150.28,138.48,26.35,27.63,60.31,13.18,0.0,3.924,7.558
73.028,Weightlifting,Snatch,Side View,Not Detected,Detected,176.85,175.4,168.29,179.11,144.87,137.69,27.63,27.63,59.02,10.53,0.0,3.924,7.558
73.112,Weightlifting,Snatch,Side View,Not Detected,Detected,177.71,175.4,167.52,179.11,144.96,137.69,26.35,27.63,60.31,12.14,0.0,3.899,7.466
73.185,Weightlifting,Snatch,Side View,Not Detected,Detected,176.66,175.34,170.85,179.22,146.23,139.33,26.05,28.79,58.84,12.02,0.0,3.899,7.466
73.256,Weightlifting,Snatch,Side View,Not Detected,Detected,176.59,174.51,171.69,179.11,146.98,138.49,26.05,28.79,59.27,12.02,0.0,3.875,7.376
73.317,Weightlifting,Snatch,Side View,Not Detected,Detected,177.62,173.86,171.58,179.05,145.07,138.43,25.94,28.29,57.48,13.18,0.39,3.875,7.376
73.381,Weightlifting,Snatch,Side View,Not Detected,Detected,177.62,175.46,172.4,179.27,145.89,142.3,24.66,27.51,56.44,13.18,0.0,3.899,7.202
73.442,Weightlifting,Snatch,Side View,Not Detected,Detected,177.62,176.88,172.38,178.52,147.01,142.3,25.94,26.84,55.71,10.53,0.39,3.899,7.202
73.505,Weightlifting,Snatch,Side View,Not Detected,Detected,179.31,176.07,169.03,179.82,145.35,139.7,25.94,28.0,56.22,12.02,0.39,3.875,7.558
73.569,Weightlifting,Snatch,Side View,Not Detected,Detected,179.31,175.25,169.82,178.15,147.22,140.6,24.66,28.0,56.99,9.37,0.39,3.875,7.558
73.649,Weightlifting,Snatch,Side View,Not Detected,Detected,179.31,174.46,169.79,178.15,149.96,142.41,24.66,27.63,56.99,7.74,0.0,3.826,7.652
73.726,Weightlifting,Snatch,Side View,Not Detected,Detected,178.98,174.63,170.53,178.2,148.18,137.58,25.6,27.51,57.53,10.53,0.39,3.826,7.652
