time_s,sport,exercise,camera_view,phase,pose_status,left_hip_angle_deg,right_hip_angle_deg,left_knee_angle_deg,right_knee_angle_deg,left_ankle_angle_deg,right_ankle_angle_deg,left_shoulder_angle_deg,right_shoulder_angle_deg,left_elbow_angle_deg,right_elbow_angle_deg,trunk_lean_angle_deg,athlete_depth_m,center_depth_m
73.809,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,150.09,140.66,148.15,131.86,143.97,135.26,43.58,47.82,44.83,43.37,0.0,3.47,3.49
73.883,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,150.16,140.66,148.3,131.86,144.11,133.25,43.5,47.82,44.83,45.1,0.0,3.51,3.431
73.945,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,151.04,141.94,150.18,134.16,141.45,134.2,43.5,47.9,44.83,45.1,0.0,3.51,3.431
74.008,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,152.21,141.94,152.44,134.16,140.19,134.2,43.58,49.06,44.83,44.53,0.0,3.393,3.451
74.071,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,152.63,143.27,152.78,136.47,142.45,135.97,39.95,46.86,41.82,44.07,0.0,3.393,3.451
74.135,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,153.76,143.75,154.99,135.98,145.84,132.94,38.54,44.68,40.94,43.61,0.0,3.51,3.356
74.195,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,154.86,144.97,157.26,138.47,146.93,134.13,37.68,43.52,39.69,43.89,0.0,3.49,3.356
74.262,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,154.56,144.19,157.1,139.62,145.66,135.29,37.68,44.31,39.69,42.23,0.36,3.393,3.393
74.34,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,155.22,144.28,158.75,139.62,146.72,135.29,38.17,43.29,37.18,41.15,0.35,3.393,3.393
74.42,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,156.13,145.55,160.6,141.85,147.66,137.5,39.57,43.29,36.7,41.15,0.35,3.431,3.393
74.51,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,156.42,145.64,160.91,142.03,150.26,137.68,40.03,40.23,37.16,39.62,0.35,3.431,3.393
74.594,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,156.42,146.48,160.94,143.97,148.82,138.78,40.45,38.17,37.48,39.13,0.35,3.338,3.393
74.672,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,157.84,148.14,163.27,146.56,147.09,139.71,39.62,37.65,35.01,38.83,0.35,3.338,3.393
74.747,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,158.79,149.28,163.52,148.72,147.09,140.65,39.76,39.39,37.81,40.25,0.71,3.356,3.356
74.82,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,159.16,150.91,163.74,151.21,153.87,140.32,40.01,41.46,36.36,37.69,0.69,3.356,3.356
74.888,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,159.23,151.15,163.74,152.99,153.87,141.27,39.95,40.82,36.42,36.45,1.03,3.431,3.412
74.967,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,159.75,152.71,164.2,155.4,153.87,142.21,41.08,39.16,35.71,34.97,1.02,3.431,3.412
75.044,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,159.75,153.63,164.2,157.19,151.18,141.81,41.95,39.84,36.57,35.84,1.01,3.302,3.393
75.121,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,160.03,156.68,164.43,160.65,145.4,142.8,41.02,41.66,35.71,40.07,0.67,3.302,3.393
75.198,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,158.7,157.73,163.84,161.71,139.29,140.8,41.75,44.79,35.71,41.47,0.34,3.338,3.375
75.276,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,159.72,157.15,166.66,162.7,137.44,141.8,41.75,45.61,35.71,43.28,0.67,3.356,3.375
75.35,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,159.05,157.28,166.67,162.95,135.91,141.83,42.07,49.55,33.39,43.73,0.34,3.302,3.338
75.414,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,159.38,160.59,167.96,167.38,135.39,143.62,46.59,48.88,31.95,45.46,0.0,3.338,3.338
75.482,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,159.17,159.92,167.73,167.38,133.9,140.19,47.7,52.46,33.56,45.0,0.34,3.165,3.165
75.555,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,158.97,161.22,169.97,169.7,131.41,139.21,53.68,54.55,34.73,45.27,0.0,3.148,3.165
75.618,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,158.98,161.29,170.18,169.86,129.84,140.74,54.87,56.55,34.71,45.54,0.0,3.249,3.249
75.68,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,157.87,159.31,170.6,167.85,133.77,141.34,59.87,60.53,39.0,48.99,0.0,3.249,3.249
75.743,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,156.18,159.23,167.87,167.66,132.12,142.7,59.51,60.43,38.05,50.49,0.35,3.249,3.266
75.823,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,155.46,159.92,165.47,167.85,137.23,145.71,65.43,68.73,39.92,57.79,0.72,3.249,3.266
75.882,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,155.6,162.35,165.72,168.69,137.29,149.74,66.76,67.29,41.14,58.01,1.42,3.266,3.302
75.954,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,155.46,162.44,163.61,167.96,145.34,150.66,73.84,73.59,43.8,61.46,1.42,3.266,3.302
76.027,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,155.35,162.6,162.64,168.11,146.05,152.53,76.61,74.11,45.27,59.16,1.43,3.284,3.32
76.106,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,156.97,163.31,162.26,167.17,149.35,160.41,82.39,79.01,52.93,63.13,1.43,3.284,3.32
76.167,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,156.05,162.56,160.26,165.34,148.28,164.14,84.15,78.94,53.24,61.99,1.42,3.375,3.431
76.245,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,156.56,163.31,158.96,165.21,149.51,167.44,91.44,83.03,62.95,64.32,1.45,3.393,3.431
76.323,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,156.78,163.31,159.05,165.21,149.37,169.6,92.89,83.03,65.71,64.64,1.45,3.636,3.702
76.382,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,156.44,163.69,158.51,163.85,150.01,170.92,101.79,90.71,74.05,72.72,1.82,3.68,3.702
76.446,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,157.73,162.78,160.52,162.13,151.36,172.09,103.81,93.59,76.69,75.54,1.48,3.702,3.702
76.505,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,157.83,161.76,161.78,160.92,154.65,169.37,106.66,100.22,81.01,81.52,1.09,3.747,3.702
76.568,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,157.34,161.76,162.67,160.82,157.67,171.3,109.44,103.21,83.78,84.17,1.09,3.593,3.593
76.63,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,157.18,161.77,165.2,161.13,163.3,169.45,116.03,105.94,90.9,88.06,1.07,3.68,3.593
76.711,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,158.96,162.65,171.68,162.88,167.39,170.33,117.07,107.39,91.33,89.21,1.41,3.49,3.451
76.789,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,159.42,163.45,176.8,164.69,176.65,173.18,122.19,114.46,97.24,96.79,1.42,3.47,3.451
76.865,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,161.54,163.01,176.82,165.15,176.79,176.63,123.41,114.86,97.67,97.54,1.41,3.393,3.356
76.94,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,158.93,164.75,176.13,170.39,174.27,175.24,130.53,120.92,104.49,104.74,1.79,3.47,3.356
77.002,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,159.26,165.34,175.2,172.53,175.45,170.69,131.1,122.86,106.49,107.97,1.78,3.393,3.47
77.065,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,160.16,166.25,171.2,172.89,170.17,170.23,136.75,124.75,116.36,112.15,2.16,3.32,3.47
77.128,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,160.65,167.06,168.06,174.45,165.06,169.02,137.46,125.4,118.55,114.13,2.13,3.451,3.636
77.19,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,159.7,167.23,165.92,174.52,162.56,168.5,145.81,128.45,133.28,117.35,2.43,3.47,3.636
77.27,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,159.93,167.16,163.93,174.47,155.92,168.87,148.66,129.58,139.09,118.54,2.39,3.702,3.68
77.348,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,157.43,167.7,166.43,174.38,155.92,166.05,154.7,132.92,150.32,126.34,2.73,3.572,3.68
77.427,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,157.78,167.88,163.87,174.51,153.72,158.92,156.56,132.88,153.73,126.28,2.69,3.51,3.531
77.506,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,158.0,167.19,160.14,173.78,149.98,159.87,162.68,141.11,165.26,139.67,2.66,3.451,3.531
77.58,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,158.7,168.06,158.77,175.56,151.79,158.15,163.41,143.32,166.15,143.05,2.71,3.636,3.531
77.658,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,158.58,167.83,157.96,175.34,150.75,159.01,167.18,147.78,172.28,150.09,2.68,3.614,3.531
77.74,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,158.35,167.83,160.21,175.34,153.0,159.01,167.18,150.35,171.97,153.9,2.68,3.393,3.593
77.818,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,159.55,168.21,154.44,174.99,148.57,152.62,174.4,156.11,175.17,164.3,3.0,3.356,3.593
77.896,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,159.09,166.81,158.19,173.55,151.79,152.67,172.75,158.17,176.18,168.84,2.66,3.431,3.431
77.971,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,159.33,166.26,158.69,172.91,155.25,152.72,173.73,161.53,172.23,174.66,2.3,3.393,3.431
78.029,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,157.91,165.64,162.72,172.2,160.92,152.77,175.08,160.09,169.79,172.06,2.29,3.338,3.49
78.094,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,157.64,165.33,164.19,170.48,164.56,153.55,173.5,161.94,170.82,177.31,2.32,3.356,3.49
78.157,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,156.29,163.26,170.02,169.01,175.6,149.65,173.42,164.4,171.91,179.23,1.96,3.431,3.49
78.221,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,156.16,163.77,175.19,169.58,170.16,155.13,172.1,165.8,171.49,176.67,1.65,3.393,3.49
78.3,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,156.16,162.95,175.19,167.95,170.16,159.86,173.49,166.73,168.55,175.24,1.64,3.412,3.531
78.365,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,154.09,162.43,179.7,167.36,167.79,158.88,172.37,165.73,170.68,177.43,1.62,3.412,3.531
78.451,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,152.85,162.16,175.89,167.06,162.19,155.94,173.35,164.33,169.03,178.79,1.6,3.393,3.51
78.521,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,153.86,162.16,178.0,167.06,172.44,155.94,173.35,164.33,168.55,178.33,1.6,3.393,3.51
78.597,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,155.16,161.0,176.88,165.06,174.18,156.78,172.39,163.86,168.88,179.26,1.28,3.451,3.47
78.658,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,154.79,161.0,175.27,165.07,179.03,157.89,170.97,163.36,170.4,179.3,1.28,3.47,3.47
78.722,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,154.79,160.71,174.16,164.74,178.62,160.71,170.59,163.32,170.78,178.82,1.27,3.551,3.412
78.786,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,154.85,160.36,172.94,164.4,180.0,164.4,170.52,163.32,171.29,179.76,1.27,3.593,3.412
78.875,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,154.47,158.54,172.13,163.2,172.8,164.4,170.52,163.96,171.29,179.76,0.95,3.747,3.431
78.955,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,164.4,153.74,139.81,159.72,154.82,173.25,169.03,163.07,172.72,176.79,0.32,3.747,3.431
79.034,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,163.26,153.74,142.52,159.72,156.44,171.73,169.09,163.07,173.2,177.22,0.32,3.636,3.375
79.108,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,160.4,152.83,153.97,157.96,161.2,172.23,168.47,161.75,173.67,172.93,0.0,3.657,3.375
79.179,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,156.89,152.83,168.34,157.96,175.27,169.22,168.47,160.46,173.67,170.7,0.0,3.593,3.451
79.261,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,155.22,152.77,172.57,157.12,178.45,169.53,170.52,161.81,172.23,171.63,0.32,3.593,3.451
79.318,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,155.16,153.23,169.39,157.59,172.06,168.95,170.59,161.23,172.68,170.71,0.32,3.636,3.572
79.377,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,157.45,153.23,172.64,157.57,173.66,179.14,170.01,161.23,172.68,171.06,0.0,3.636,3.572
79.448,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,157.45,153.23,176.38,157.57,179.24,177.46,170.39,160.63,171.85,170.11,0.0,3.593,3.572
79.522,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,158.85,151.78,173.5,156.14,173.45,173.71,169.7,161.23,171.85,171.06,0.32,3.593,3.572
79.581,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,158.85,151.78,170.13,156.13,178.45,172.71,169.7,161.23,171.39,171.41,0.32,3.551,3.551
79.646,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,158.53,149.48,172.0,153.71,176.78,164.91,169.7,163.22,171.39,172.76,0.64,3.551,3.551
79.708,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,158.53,148.32,175.22,152.5,178.75,161.37,169.7,163.15,171.85,172.76,0.64,3.551,3.531
79.773,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,157.62,148.95,175.55,153.11,178.75,162.32,171.7,163.15,170.43,172.76,0.32,3.551,3.531
79.833,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,156.54,148.95,180.0,153.11,177.88,162.32,173.14,163.15,168.53,172.76,0.32,3.636,3.614
79.895,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,157.17,148.95,178.99,153.11,176.24,164.91,170.73,164.52,170.32,175.45,0.64,3.636,3.614
79.96,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,157.17,148.95,178.99,153.11,177.64,164.91,170.73,164.52,170.32,175.45,0.64,3.702,3.551
80.021,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,157.07,148.95,178.99,153.09,174.42,170.33,172.61,165.05,167.93,175.97,0.64,3.702,3.551
80.103,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,156.7,151.97,179.36,155.48,171.37,173.15,172.61,164.97,167.93,176.47,0.32,3.614,3.551
80.181,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,157.07,152.5,177.88,155.98,175.54,173.18,172.3,164.47,167.76,175.97,0.32,3.614,3.551
80.253,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,158.15,152.5,172.34,155.98,178.61,173.18,172.3,163.94,167.76,175.45,0.32,3.614,3.551
80.33,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,158.15,153.0,175.55,156.49,175.24,176.44,172.3,163.94,167.26,175.45,0.32,3.614,3.551
80.396,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,158.15,153.0,175.55,156.51,175.24,174.74,171.97,163.94,169.17,175.45,0.32,3.702,3.572
80.477,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,158.48,151.85,179.92,156.01,170.54,177.29,171.97,165.98,169.17,176.84,0.65,3.702,3.572
80.55,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,158.48,151.39,178.59,155.51,174.81,173.9,172.3,163.97,167.26,173.57,0.64,3.572,3.572
80.614,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,158.2,150.9,179.75,154.98,167.74,179.79,171.92,163.91,168.08,173.57,0.64,3.572,3.572
80.675,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,158.2,152.22,179.75,157.11,165.1,179.18,171.92,163.91,168.08,173.57,0.64,3.747,3.551
80.739,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,158.25,151.15,178.92,155.99,166.43,179.19,171.16,163.27,169.28,173.0,0.63,3.747,3.551
80.801,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,158.25,151.09,178.92,155.99,166.43,179.19,172.77,163.33,166.62,172.64,0.63,3.614,3.531
80.868,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,157.85,152.54,179.27,156.81,166.43,169.04,172.81,163.28,167.67,173.22,0.32,3.614,3.531
80.95,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,157.49,151.93,179.63,156.2,166.43,162.37,172.81,162.7,168.74,172.3,0.32,3.68,3.531
81.03,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,156.86,149.85,176.26,154.21,170.84,163.25,173.77,163.33,168.42,172.87,0.0,3.68,3.531
81.098,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,156.86,149.09,177.5,153.46,169.59,164.07,175.35,163.33,165.77,172.87,0.0,3.68,3.551
81.16,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,156.8,149.21,178.62,154.2,166.7,164.09,174.13,165.4,167.5,174.3,0.32,3.68,3.551
81.223,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,156.8,150.8,178.62,156.57,166.7,163.3,174.13,165.4,167.5,174.3,0.32,3.657,3.531
81.302,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,157.75,153.06,177.14,158.2,169.59,163.3,172.02,164.76,167.99,174.3,0.32,3.636,3.531
81.377,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,157.75,153.06,175.9,158.2,172.44,165.96,172.35,165.28,167.18,175.16,0.32,3.702,3.51
81.444,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,157.44,152.38,177.5,157.52,171.2,165.96,171.97,165.78,168.08,176.02,0.32,3.702,3.51
81.522,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,157.44,152.38,177.5,157.52,171.2,165.26,172.3,166.25,167.26,176.87,0.32,3.68,3.551
81.597,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,158.22,153.06,176.03,158.2,170.29,165.96,172.3,165.78,166.69,176.39,0.32,3.68,3.551
81.658,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,157.9,153.7,177.43,158.84,170.87,165.96,171.92,165.78,167.01,176.39,0.32,3.68,3.51
81.72,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,157.85,153.12,175.27,158.2,178.75,165.96,172.3,165.72,166.69,176.39,0.32,3.68,3.51
81.783,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,158.49,153.06,176.39,158.2,168.84,165.96,171.66,165.78,166.69,176.02,0.64,3.636,3.531
81.845,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,159.22,150.08,175.89,156.64,178.66,162.52,171.66,166.42,166.69,176.02,0.97,3.636,3.531
81.915,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,159.56,150.08,173.97,156.64,179.76,162.52,173.14,166.42,165.2,176.02,0.97,3.77,3.551
81.988,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,159.56,149.32,172.14,155.87,177.94,162.53,171.66,166.42,166.69,176.02,0.97,3.77,3.551
82.048,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,159.6,149.32,172.14,155.87,177.94,162.53,171.29,165.92,167.01,175.16,0.96,3.657,3.572
82.112,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,159.6,149.32,173.97,155.87,178.99,164.48,171.61,165.92,166.17,175.16,0.96,3.657,3.572
82.172,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,158.49,149.32,179.27,155.87,174.81,164.48,171.61,165.92,166.17,175.16,0.96,3.614,3.531
82.232,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,159.89,149.32,175.89,155.87,179.52,161.7,170.98,167.34,166.74,178.26,1.28,3.614,3.531
82.298,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,159.5,149.32,177.63,155.87,179.1,159.0,171.33,168.78,167.55,178.99,1.29,3.636,3.551
82.36,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,159.13,149.32,178.74,155.87,175.83,161.7,171.02,169.22,167.86,178.55,1.29,3.636,3.551
82.426,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,158.75,147.82,177.49,155.0,174.97,161.7,171.02,169.42,167.86,179.71,1.61,3.702,3.593
82.502,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,158.96,147.82,178.26,155.0,179.35,164.48,168.57,169.42,170.2,179.71,1.94,3.702,3.593
82.585,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,158.54,147.82,176.4,155.0,174.7,164.48,168.18,170.89,171.07,177.52,1.94,3.77,3.614
82.659,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,159.33,149.81,178.66,157.16,179.69,167.33,169.76,170.61,168.43,179.25,1.97,3.77,3.614
82.721,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,159.33,149.0,178.66,155.56,179.69,168.11,169.76,170.61,168.43,179.25,1.97,3.747,3.614
82.782,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,159.33,149.14,178.74,156.47,174.75,161.7,170.1,170.61,167.58,179.25,1.97,3.747,3.614
82.846,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,159.33,148.43,179.6,155.75,176.5,156.4,170.43,170.61,167.26,179.25,1.97,3.702,3.724
82.922,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,158.93,149.21,178.49,156.46,177.11,161.71,170.1,170.54,167.58,178.84,1.96,3.724,3.724
82.983,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,160.0,149.86,179.1,156.46,176.14,164.49,167.96,170.32,169.09,177.09,1.97,3.724,3.747
83.06,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,160.02,148.4,179.74,155.64,174.78,164.5,168.3,170.54,168.16,177.94,2.29,3.724,3.747
83.124,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,159.17,149.07,176.79,156.32,179.88,161.71,166.85,170.54,170.68,177.94,2.29,3.68,3.724
83.2,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,161.2,150.9,177.02,158.15,176.59,161.7,166.45,170.09,171.08,177.1,2.29,3.68,3.724
83.276,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,160.58,151.45,177.73,158.72,174.94,163.69,168.18,170.09,169.98,177.1,1.95,3.702,3.747
83.341,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,160.91,151.98,177.37,159.24,174.94,160.78,168.6,170.96,169.09,175.3,1.96,3.702,3.747
83.423,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,161.25,151.98,175.56,159.24,172.68,157.96,168.6,171.36,170.2,174.9,1.96,3.636,3.724
83.52,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,163.12,151.98,176.5,159.24,178.92,157.96,166.83,170.96,172.41,175.78,2.28,3.636,3.724
83.603,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,163.12,151.76,178.0,159.75,176.37,157.96,167.21,173.17,171.54,174.75,2.62,3.593,3.657
83.685,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,163.01,152.41,179.91,159.76,168.37,161.68,166.85,171.43,172.41,176.27,2.3,3.593,3.657
83.798,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,164.01,152.41,176.16,159.75,175.5,160.78,166.43,171.03,172.81,176.67,2.29,3.636,3.747
83.88,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,166.6,150.91,173.66,158.98,178.99,161.69,165.36,171.76,172.11,177.93,2.96,3.636,3.747
